member_noSource,Month,Total
8020,3,18212.70
8374,3,1842.50
9276,3,11245.30
8654,3,5429.60
7201,3,7870.50
7284,3,5176.60
8540,3,6429.50
850,3,3525.50
9910,3,21596.30
7087,3,5027.00
7170,3,5225.00
5012,3,4569.40
9091,3,7068.60
7804,3,9044.20
6902,3,7889.20
3711,3,7411.80
7987,3,8653.70
3794,3,1454.20
9409,3,6767.20
4428,3,4419.80
7956,3,8618.50
3058,3,3985.30
8590,3,13565.20
9224,3,13126.30
6515,3,3556.30
8673,3,3170.20
7303,3,6659.40
8388,3,11936.10
9758,3,14144.90
6935,3,1566.40
4663,3,2365.00
5297,3,9222.40
8825,3,13315.50
6833,3,10964.80
2640,3,1683.00
9542,3,4279.00
5900,3,8265.40
7270,3,921.80
2906,3,2648.80
6434,3,4171.20
9891,3,1002.10
9694,3,783.20
5615,3,4166.80
4796,3,8269.80
9072,3,5184.30
3540,3,2398.00
6249,3,507.10
8407,3,8837.40
2056,3,622.60
7671,3,12997.60
9041,3,15266.90
6218,3,3184.50
5399,3,1278.20
8222,3,6067.60
8305,3,6328.30
8839,3,8222.50
3307,3,617.10
7469,3,2018.50
8725,3,12126.40
7552,3,5415.30
7438,3,9265.30
7906,3,5880.60
3993,3,590.70
1638,3,3271.40
6619,3,5006.10
6816,3,4898.30
8623,3,12728.10
9525,3,9391.80
8338,3,2754.40
4259,3,2640.00
2806,3,1119.80
8421,3,610.50
6149,3,3524.40
5598,3,5993.90
6232,3,8761.50
4779,3,469.70
9760,3,13120.80
4862,3,4769.60
8941,3,23745.70
6315,3,429.00
9658,3,10325.70
8205,3,4185.50
3224,3,467.50
5382,3,462.00
7018,3,3139.40
2939,3,1877.70
2388,3,1234.20
9841,3,24501.40
9373,3,13081.20
8357,3,5035.80
8554,3,11820.60
6282,3,2535.50
7184,3,134.20
6365,3,12103.30
6448,3,5529.70
6251,3,3676.20
9708,3,22405.90
7887,3,5980.70
5966,3,91.30
9423,3,10826.20
2407,3,6221.60
5781,3,5396.60
8053,3,2172.50
9309,3,1830.40
8490,3,9317.00
7317,3,7605.40
3592,3,518.10
5864,3,5671.60
5750,3,2290.20
7754,3,4051.30
6367,3,6293.10
5465,3,1961.30
2288,3,4756.40
4209,3,8126.80
9190,3,12926.10
8371,3,53.90
4095,3,3889.60
2725,3,4723.40
2922,3,6319.50
6182,3,723.80
8340,3,2602.60
9710,3,1214.40
8891,3,1514.70
8974,3,7190.70
8423,3,10364.20
7521,3,11177.10
6785,3,1408.00
2706,3,4561.70
5332,3,3221.90
9240,3,7444.80
8689,3,3909.40
5047,3,6659.40
9126,3,8318.20
5764,3,5221.70
2941,3,5088.60
8556,3,14230.70
4831,3,1917.30
5733,3,3689.40
9107,3,9620.60
3841,3,9351.10
8822,3,4560.60
4660,3,4459.40
8708,3,18898.00
4629,3,2864.40
7889,3,4268.00
5814,3,8774.70
8086,3,7214.90
9425,3,12601.60
2991,3,2930.40
7267,3,12043.90
8606,3,9094.80
8055,3,1692.90
2255,3,779.90
1704,3,1482.80
9691,3,12348.60
9577,3,8845.10
7388,3,2647.70
6101,3,4754.20
6766,3,14346.20
8105,3,5283.30
6652,3,1412.40
7286,3,972.40
4446,3,5177.70
3273,3,4148.10
8722,3,8522.80
5899,3,6447.10
5080,3,1294.70
8608,3,3679.50
8805,3,8459.00
7903,3,4761.90
8691,3,16240.40
6616,3,748.00
6502,3,3547.50
5880,3,3780.70
8589,3,1865.60
9591,3,17006.00
6768,3,2498.10
4028,3,157.30
4496,3,1776.50
8304,3,2564.10
7402,3,4264.70
8658,3,2154.90
8741,3,4381.30
7371,3,7736.30
9458,3,7140.10
1654,3,4634.30
8005,3,8892.40
4560,3,2929.30
6818,3,5732.10
6901,3,225.50
9527,3,18813.30
5531,3,7773.70
2708,3,300.30
8354,3,159.50
4078,3,4759.70
9059,3,6845.30
8791,3,4483.60
6082,3,5739.80
6165,3,5517.60
2523,3,5183.20
5429,3,2773.10
6799,3,1152.80
3976,3,3963.30
5315,3,1908.50
7587,3,3141.60
7219,3,4548.50
9306,3,5184.30
7853,3,4879.60
2758,3,2765.40
7034,3,2960.10
7117,3,6180.90
9743,3,6606.60
1471,3,2516.80
4845,3,5966.40
9826,3,10499.50
6184,3,8015.70
4814,3,5476.90
5011,3,8849.50
4109,3,2091.10
6718,3,4722.30
7620,3,9460.00
3159,3,5267.90
9707,3,16764.00
6065,3,6849.70
9593,3,8573.40
9676,3,15170.10
8223,3,5370.20
9491,3,11888.80
8038,3,10404.90
5215,3,13140.60
1136,3,3139.40
6300,3,374.00
3560,3,5414.20
6934,3,4566.10
9206,3,4329.60
5481,3,803.00
1402,3,4807.00
5564,3,10199.20
9726,3,14996.30
8273,3,9075.00
7454,3,6947.60
6281,3,3103.10
6986,3,464.20
2088,3,3080.00
6167,3,5833.30
8622,3,8102.60
4543,3,2817.10
4346,3,797.50
3527,3,1355.20
4429,3,1225.40
3724,3,4728.90
8591,3,5888.30
1535,3,3047.00
9142,3,3787.30
3693,3,2876.50
7067,3,7461.30
7150,3,17172.10
5697,3,19314.90
9776,3,12295.80
6331,3,1016.40
9040,3,9533.70
7119,3,195.80
3508,3,563.20
8489,3,7674.70
1587,3,1643.40
5666,3,10478.60
4042,3,1723.70
8121,3,9391.80
9460,3,7405.20
3109,3,5465.90
8755,3,15284.50
5932,3,3567.30
7271,3,3740.00
6566,3,2492.60
8724,3,281.60
7905,3,773.30
5830,3,1057.10
7988,3,5555.00
9358,3,10133.20
4443,3,4376.90
5782,3,1848.00
8605,3,4693.70
6333,3,5887.20
7235,3,3113.00
7755,3,7552.60
4144,3,4244.90
1404,3,2649.90
9759,3,9454.50
8306,3,10844.90
9842,3,17613.20
5749,3,1388.20
8655,3,5520.90
9911,3,12987.70
7202,3,8981.50
5281,3,14999.60
4379,3,1947.00
4462,3,573.10
8738,3,7410.70
934,3,88.00
5915,3,968.00
7919,3,9516.10
9175,3,17198.50
6435,3,10162.90
9341,3,9112.40
8439,3,4595.80
6632,3,14737.80
5730,3,1734.70
7888,3,4556.20
2990,3,308.00
5616,3,4884.00
9524,3,14341.80
3992,3,4581.50
5248,3,4497.90
8237,3,15933.50
4512,3,3984.20
1803,3,4181.10
8788,3,10220.10
2591,3,7280.90
6048,3,5137.00
9576,3,6912.40
8757,3,9750.40
4678,3,5484.60
7387,3,11872.30
6682,3,391.60
3040,3,2234.10
4747,3,1998.70
9023,3,688.60
9925,3,17562.60
4011,3,4471.50
8992,3,4445.10
8287,3,8409.50
6834,3,7703.30
5547,3,12753.40
8890,3,1236.40
3441,3,1689.60
2539,3,6222.70
7520,3,3377.00
7437,3,1871.10
9507,3,199.10
9590,3,8849.50
7401,3,6832.10
5948,3,5382.30
3125,3,854.70
6582,3,4008.40
6468,3,11005.50
1019,3,5016.00
5295,3,4590.30
7921,3,836.00
4730,3,4299.90
6100,3,8944.10
7636,3,8669.10
9006,3,22009.90
2104,3,5049.00
5364,3,5354.80
2541,3,7058.70
9089,3,3326.40
8270,3,14424.30
9526,3,8331.40
4077,3,4708.00
7451,3,10543.50
5530,3,1040.60
6786,3,1670.90
5967,3,8060.80
3341,3,3781.80
4780,3,11149.60
9761,3,13168.10
7686,3,6920.10
3493,3,9851.60
7852,3,2901.80
8206,3,8896.80
6399,3,3913.80
5580,3,4819.10
4210,3,3858.80
4844,3,1578.50
7470,3,4962.10
8004,3,3217.50
2472,3,3116.30
4362,3,9527.10
9977,3,18074.10
8524,3,4799.30
3626,3,13292.40
7705,3,5688.10
7154,3,4039.20
9158,3,3908.30
8339,3,10792.10
6969,3,409.20
8956,3,12999.80
8488,3,5418.60
6133,3,2407.90
9122,3,4989.60
2023,3,1354.10
6850,3,3749.90
8189,3,6932.20
2657,3,139.70
6933,3,9447.90
5563,3,4430.80
5449,3,1510.30
8823,3,7228.10
3006,3,1133.00
8424,3,12267.20
9991,3,33522.50
7719,3,364.10
2270,3,2290.20
4896,3,3283.50
8975,3,14357.20
9877,3,9520.50
4160,3,1542.20
9775,3,2106.50
5214,3,2835.80
4395,3,9608.50
7384,3,1327.70
9274,3,2522.30
2004,3,1813.90
6634,3,5229.40
6166,3,6734.20
5347,3,2692.80
9509,3,8908.90
4528,3,12674.20
1705,3,5329.50
8056,3,8664.70
8253,3,9123.40
8690,3,2206.60
5981,3,682.00
7237,3,5232.70
9898,3,11155.10
7740,3,20491.90
8685,3,6576.90
2094,3,723.80
3153,3,1463.00
5000,3,444.40
8260,3,11144.10
7949,3,19011.30
6890,3,3754.30
9205,3,2768.70
7524,3,1501.50
8737,3,9894.50
4898,3,2659.80
9060,3,6532.90
9003,3,8373.20
3160,3,4457.20
9948,3,1988.80
7208,3,1415.70
5995,3,6848.60
5684,3,2022.90
5259,3,1454.20
629,3,383.90
4948,3,4989.60
7417,3,2096.60
8476,3,2982.10
5679,3,4172.30
9053,3,8605.30
4155,3,8323.70
4041,3,1865.60
7258,3,2810.50
8317,3,6658.30
9530,3,12827.10
5888,3,3945.70
9573,3,6954.20
7892,3,8239.00
990,3,738.10
5577,3,5232.70
4207,3,3406.70
8369,3,5187.60
7156,3,2967.80
8946,3,15791.60
6788,3,4752.00
831,3,1623.60
1890,3,322.30
1776,3,1371.70
6363,3,8146.60
7265,3,7844.10
8324,3,16082.00
9580,3,16624.30
4682,3,1879.90
7899,3,9834.00
7308,3,4023.80
9155,3,9232.30
9478,3,11808.50
9364,3,12369.50
3832,3,3337.40
8108,3,2993.10
8642,3,5745.30
9544,3,10734.90
4366,3,7070.80
8528,3,9347.80
4957,3,4998.40
7272,3,7170.90
3630,3,2506.90
7158,3,1503.70
2260,3,5959.80
3162,3,1237.50
5477,3,3190.00
5166,3,1070.30
8383,3,2530.00
7792,3,5641.90
5052,3,13.20
6111,3,9300.50
7056,3,8957.30
1524,3,2435.40
5686,3,1164.90
2101,3,5262.40
8224,3,356.40
9480,3,13226.40
5909,3,8619.60
9055,3,2609.20
6740,3,3047.00
2901,3,3294.50
6429,3,8442.50
6118,3,8275.30
8744,3,8894.60
9803,3,7300.70
7374,3,2873.20
8433,3,10051.80
4791,3,4178.90
6949,3,1497.10
8953,3,6127.00
9855,3,28860.70
3053,3,2806.10
9798,3,18663.70
6904,3,8152.10
8160,3,3883.00
5845,3,536.80
5534,3,6589.00
2794,3,3933.60
4684,3,1156.10
6054,3,3770.80
4373,3,810.70
8960,3,9330.20
7901,3,1478.40
4316,3,4134.90
9537,3,9204.80
8478,3,15957.70
5470,3,8635.00
529,3,991.10
2419,3,553.30
3789,3,9824.10
4423,3,2093.30
5636,3,1952.50
7951,3,12111.00
9912,3,8190.60
8485,3,4728.90
2528,3,1285.90
5859,3,5282.20
8174,3,7062.00
9076,3,4526.50
5434,3,5415.30
7706,3,4823.50
8962,3,7827.60
6379,3,4547.40
8226,3,1026.30
9285,3,7333.70
6068,3,1210.00
5954,3,5089.70
6899,3,2717.00
8860,3,11544.50
5643,3,4771.80
3214,3,2730.20
5161,3,5879.50
9437,3,17072.00
4850,3,4923.60
7756,3,5003.90
6386,3,1093.40
8701,3,4304.30
9603,3,21087.00
2744,3,1468.50
6272,3,1809.50
7331,3,10931.80
9646,3,17796.90
8910,3,6300.80
7540,3,5467.00
8796,3,2590.50
8074,3,12313.40
2896,3,4213.00
5802,3,6939.90
9019,3,9301.60
8428,3,1996.50
7649,3,3895.10
904,3,2649.90
4432,3,4436.30
9653,3,7359.00
2751,3,3390.20
3062,3,960.30
8283,3,6924.50
2326,3,2801.70
6011,3,7023.50
7858,3,7892.50
6956,3,5636.40
6531,3,1349.70
8492,3,6017.00
8435,3,2335.30
6754,3,2117.50
8124,3,2345.20
6163,3,1777.60
9380,3,7400.80
9069,3,9652.50
2167,3,3539.80
6018,3,569.80
2687,3,4692.60
8810,3,283.80
4266,3,11243.10
6227,3,3450.70
7974,3,10776.70
8919,3,1096.70
8017,3,6075.30
7549,3,2121.90
3907,3,1555.40
9553,3,12648.90
2651,3,5361.40
6222,3,7498.70
9439,3,11673.20
7758,3,8171.90
6388,3,1263.90
1490,3,2317.70
5175,3,3028.30
7333,3,12631.30
8392,3,877.80
6965,3,2823.70
4807,3,5014.90
5709,3,9071.70
7910,3,4159.10
6654,3,1504.80
4693,3,2779.70
5595,3,3668.50
9914,3,3788.40
5284,3,1969.00
4382,3,29.70
5918,3,7099.40
8544,3,5362.50
6863,3,6270.00
9344,3,2104.30
8285,3,3476.00
7383,3,896.50
1851,3,1898.60
9287,3,4148.10
3444,3,2142.80
8862,3,12287.00
4389,3,3568.40
8551,3,7568.00
4275,3,5017.10
6279,3,7979.40
3539,3,1551.00
4598,3,5955.40
5968,3,9662.40
9185,3,15019.40
3228,3,6367.90
6445,3,729.30
5543,3,9303.80
4484,3,3719.10
7815,3,13808.30
9071,3,14098.70
7390,3,2985.40
8760,3,8926.50
7079,3,5501.10
9394,3,3947.90
8335,3,4077.70
9705,3,7045.50
6597,3,2861.10
5695,3,299.20
2124,3,1266.10
9503,3,3509.00
8912,3,11554.40
9546,3,4434.10
4916,3,2197.80
9857,3,9731.70
9078,3,5001.70
2219,3,27.50
8767,3,6024.70
5125,3,154.00
7751,3,15164.60
7129,3,3601.40
5659,3,3685.00
7817,3,4532.00
8876,3,13227.50
4175,3,3448.50
5545,3,2500.30
7860,3,8247.80
7392,3,3468.30
9396,3,9530.40
4498,3,5579.20
6345,3,3826.90
9605,3,8242.30
2703,3,1222.10
4664,3,3669.60
3762,3,7373.30
7290,3,10936.20
8349,3,64.90
8235,3,8005.80
9294,3,13159.30
8926,3,7839.70
9757,3,11607.20
7442,3,1566.40
5761,3,6996.00
6706,3,1746.80
8076,3,3971.00
9021,3,2307.80
9923,3,31017.80
4080,3,4691.50
9187,3,7223.70
3344,3,4018.30
8819,3,5757.40
9130,3,9407.20
9764,3,10107.90
8394,3,6244.70
3807,3,5237.10
6122,3,3297.80
6402,3,8935.30
8717,3,19201.60
5075,3,3147.10
5977,3,3506.80
8603,3,3429.80
2760,3,4447.30
6922,3,2748.90
9237,3,11715.00
488,3,3577.20
9548,3,5075.40
3337,3,8284.10
6865,3,3716.90
9180,3,3774.10
5184,3,1175.90
7499,3,1889.80
9346,3,4668.40
3971,3,63.80
4759,3,6788.10
5818,3,8663.60
8921,3,5683.70
2176,3,3201.00
7708,3,8749.40
8653,3,16550.60
3598,3,1265.00
5913,3,8223.60
6972,3,253.00
2342,3,5215.10
5191,3,7605.40
4132,3,5502.20
7038,3,11628.10
6447,3,4150.30
9664,3,8718.60
1506,3,5137.00
6924,3,884.40
9353,3,4661.80
9873,3,9759.20
2026,3,535.70
7247,3,13937.00
3605,3,6010.40
4507,3,1498.20
4975,3,1687.40
8192,3,7407.40
7133,3,4911.50
9137,3,15593.60
4139,3,8701.00
4182,3,953.70
8458,3,4167.90
5718,3,4491.30
7990,3,16099.60
6029,3,3228.50
8935,3,5905.90
9880,3,21351.00
6238,3,2153.80
9455,3,3566.20
4189,3,1151.70
1917,3,10330.10
6670,3,12733.60
8985,3,12140.70
5768,3,11377.30
6556,3,4870.80
7190,3,5582.50
8249,3,5072.10
9194,3,19235.70
9505,3,11029.70
2603,3,5110.60
7824,3,12144.00
922,3,4947.80
4239,3,1896.40
8826,3,13033.90
9303,3,17376.70
7031,3,7438.20
7976,3,6542.80
6720,3,4346.10
3980,3,4364.80
6295,3,4680.50
9512,3,324.50
4614,3,743.60
8776,3,1764.40
5936,3,7887.00
3664,3,2314.40
7940,3,9779.00
6881,3,8566.80
5979,3,5156.80
4609,3,1496.00
9787,3,3239.50
9830,3,7141.20
6456,3,2493.70
9519,3,5615.50
5200,3,1472.90
2617,3,8765.90
2928,3,39.60
6145,3,6774.90
9405,3,14668.50
8149,3,23580.70
9051,3,21467.60
5720,3,15394.50
9996,3,13588.30
9094,3,14664.10
3137,3,2030.60
7724,3,2691.70
8626,3,6729.80
8612,3,3889.60
9514,3,13675.20
8258,3,2462.90
3714,3,7764.90
9203,3,7493.20
5561,3,1866.70
7876,3,8769.20
2935,3,564.30
5136,3,4287.80
6195,3,3007.40
3880,3,449.90
7140,3,8969.40
8987,3,5784.90
3144,3,3414.40
5459,3,10917.50
4400,3,1226.50
7617,3,4461.60
6715,3,603.90
8676,3,5176.60
6347,3,957.00
6361,3,5490.10
9253,3,4411.00
3721,3,2039.40
7883,3,5251.40
5143,3,4517.70
4241,3,3268.10
8828,3,3583.80
2871,3,1098.90
5186,3,8998.00
7147,3,7667.00
9419,3,14263.70
4875,3,8649.30
5777,3,1351.90
9462,3,12785.30
8403,3,7679.10
7781,3,4046.90
9037,3,9542.50
9939,3,13557.50
1190,3,3752.10
8726,3,11503.80
7667,3,5880.60
9628,3,16926.80
4096,3,2548.70
5352,3,5143.60
9260,3,8358.90
9571,3,7770.40
6988,3,4568.30
5929,3,1514.70
5618,3,367.40
6563,3,4226.20
3823,3,5134.80
6252,3,18.70
7197,3,2456.30
6138,3,13350.70
8099,3,2011.90
6772,3,3674.00
9044,3,12227.60
7985,3,7399.70
6304,3,3731.20
9678,3,9993.50
3087,3,3895.10
7149,3,9978.10
4566,3,6470.20
7783,3,3655.30
7472,3,4904.90
8728,3,4910.40
8417,3,14647.60
5043,3,1083.50
6102,3,8050.90
4732,3,4205.30
7047,3,1779.80
3405,3,1447.60
2771,3,1225.40
8894,3,2786.30
7992,3,22567.60
2035,3,4580.40
9839,3,12301.30
4941,3,1049.40
2980,3,31.90
8158,3,9552.40
9528,3,13395.80
7567,3,1470.70
4573,3,4371.40
9046,3,4934.60
8735,3,3900.60
8310,3,4948.90
1522,3,2726.90
9680,3,12389.30
7999,3,1894.20
1565,3,5260.20
4668,3,7067.50
5727,3,173.80
5416,3,486.20
4357,3,3803.80
2987,3,369.60
4934,3,3333.00
5525,3,4187.70
4198,3,3544.20
2828,3,2506.90
4718,3,471.90
8994,3,7431.60
9896,3,15569.40
9305,3,11391.60
9471,3,8886.90
5886,3,7937.60
9103,3,13458.50
7733,3,4829.00
4205,3,1405.80
3146,3,6773.80
6520,3,6873.90
3189,3,2879.80
6406,3,5450.50
9001,3,4345.00
7040,3,4726.70
8887,3,15687.10
9521,3,8922.10
9701,3,5357.00
4720,3,2821.50
1897,3,4479.20
4169,3,3617.90
8882,3,5162.30
8331,3,2591.60
8965,3,2972.20
5323,3,6682.50
6776,3,1377.20
1795,3,1570.80
8780,3,8499.70
6859,3,8116.90
5957,3,4563.90
8863,3,10050.70
8381,3,14230.70
7125,3,5271.20
8464,3,13747.80
9834,3,23531.20
7011,3,7955.20
6109,3,3086.60
4936,3,283.80
9917,3,10492.90
6275,3,6554.90
6909,3,4089.80
4086,3,3401.20
1377,3,1702.80
1814,3,2464.00
9618,3,6922.30
9250,3,13278.10
2348,3,4373.60
7797,3,4173.40
2982,3,5143.60
9884,3,5021.50
9967,3,11972.40
7144,3,695.20
4872,3,2120.80
9853,3,17413.00
4321,3,6305.20
4955,3,2668.60
9231,3,4736.60
7747,3,9830.70
9117,3,4315.30
3300,3,3819.20
6674,3,7818.80
8013,3,36901.70
9466,3,4227.30
5387,3,2588.30
8647,3,21444.50
5824,3,4316.40
7194,3,674.30
8096,3,895.40
292,3,2621.30
5273,3,5547.30
7360,3,9363.20
9986,3,18643.90
5907,3,2668.60
5591,3,741.40
7863,3,4387.90
2146,3,3234.00
9048,3,10961.50
2229,3,972.40
4036,3,2263.80
8198,3,11284.90
6391,3,3097.60
7647,3,4196.50
6023,3,5379.00
3751,3,5947.70
8732,3,3487.00
9283,3,7228.10
9366,3,6078.60
6657,3,4573.80
7094,3,5454.90
5173,3,7571.30
10000,3,24819.30
9449,3,8526.10
5724,3,8897.90
8630,3,4999.50
8713,3,7045.50
7811,3,16.50
9969,3,25240.60
7260,3,528.00
8516,3,1047.20
9264,3,20110.20
7329,3,6479.00
4620,3,2283.60
978,3,3488.10
5959,3,4648.60
8782,3,352.00
8865,3,6024.70
3333,3,4319.70
8046,3,6992.70
5337,3,3272.50
1144,3,1232.00
3936,3,9659.10
8649,3,1179.20
9651,3,8013.50
1930,3,3038.20
8281,3,3017.30
9817,3,3784.00
8915,3,5132.60
8364,3,12900.80
7628,3,479.60
6175,3,6516.40
6258,3,13.20
2096,3,539.00
9632,3,13301.20
4805,3,167.20
9518,3,10842.70
8148,3,4562.80
4069,3,3674.00
7443,3,9532.60
1714,3,3560.70
5990,3,3339.60
8682,3,13508.00
7229,3,4524.30
7312,3,1486.10
6056,3,4703.60
5237,3,4189.90
5942,3,3190.00
1044,3,4881.80
9399,3,10672.20
5320,3,2134.00
8848,3,104.50
9482,3,3432.00
4501,3,2835.80
8663,3,3499.10
4470,3,5230.50
7008,3,5846.50
3283,3,2690.60
6811,3,5272.30
1830,3,4934.60
1094,3,548.90
6626,3,4587.00
6709,3,5108.40
3886,3,4120.60
9532,3,7899.10
1260,3,3238.40
5339,3,4761.90
4520,3,4155.80
7877,3,347.60
7680,3,5340.50
5605,3,842.60
7578,3,2300.10
9031,3,11377.30
6291,3,2553.10
8917,3,4389.00
8295,3,3314.30
5472,3,2774.20
6842,3,1985.50
9183,3,15680.50
5738,3,4843.30
9349,3,11188.10
9900,3,13637.80
3081,3,364.10
726,3,3895.10
9786,3,9643.70
2065,3,4484.70
6407,3,9747.10
4052,3,3562.90
4135,3,11457.60
6761,3,2563.00
6958,3,5881.70
5588,3,2473.90
6927,3,1269.40
5474,3,1741.30
4852,3,2847.90
4655,3,1400.30
8900,3,40450.30
6825,3,3251.60
9985,3,19372.10
7162,3,8757.10
7630,3,2355.10
5087,3,2726.90
7796,3,3091.00
9800,3,18087.30
6977,3,13825.90
8347,3,5716.70
7611,3,3829.10
8513,3,11880.00
9769,3,4038.10
8399,3,4687.10
7694,3,4914.80
9064,3,13597.10
9966,3,12919.50
8950,3,18970.60
8582,3,4312.00
9484,3,7035.60
4586,3,4328.50
7212,3,7934.30
5137,3,4632.10
6039,3,11697.40
6393,3,4101.90
7295,3,3603.60
9382,3,7421.70
4401,3,1783.10
6559,3,1241.90
3850,3,605.00
2948,3,869.00
4287,3,4923.60
9268,3,14961.10
9465,3,5511.00
3736,3,3468.30
4370,3,9313.70
7276,3,3721.30
8646,3,8270.90
9617,3,8098.20
8715,3,1413.50
4636,3,3921.50
6908,3,3930.30
6006,3,7935.40
8164,3,5793.70
3349,3,433.40
5975,3,4381.30
6058,3,3906.10
9432,3,5640.80
5239,3,3664.10
7979,3,1054.90
7243,3,6946.50
6692,3,3080.00
6775,3,5105.10
5873,3,7779.20
9401,3,4547.40
5322,3,1666.50
5939,3,6991.60
7195,3,3977.60
3116,3,457.60
844,3,1692.90
5825,3,1925.00
3636,3,3058.00
2380,3,3478.20
9365,3,10987.90
8546,3,5592.40
4270,3,3263.70
8432,3,8080.60
7176,3,15394.50
2195,3,8079.50
7359,3,2434.30
8615,3,10719.50
457,3,3817.00
4536,3,4932.40
4619,3,3034.90
2430,3,4990.70
9218,3,9538.10
5222,3,7469.00
8596,3,6413.00
6858,3,5217.30
1326,3,4538.60
9567,3,18756.10
4035,3,5306.40
5571,3,3249.40
8197,3,4963.20
3268,3,4710.20
4638,3,3892.90
8914,3,1797.40
5272,3,4242.70
6357,3,4013.90
4904,3,2657.60
9885,3,10954.90
9066,3,2666.40
8247,3,9047.50
9149,3,909.70
1345,3,3165.80
5424,3,2255.00
794,3,171.60
8330,3,6227.10
5621,3,8279.70
2798,3,119.90
2881,3,2250.60
9783,3,10248.70
8964,3,9222.40
9669,3,3613.50
9047,3,10810.80
2696,3,334.40
6758,3,11059.40
6841,3,2412.30
8731,3,5558.30
8180,3,4120.60
7278,3,5351.50
5357,3,2598.20
3833,3,2890.80
7361,3,3396.80
2463,3,8126.80
5991,3,7680.20
3168,3,3039.30
9448,3,3952.30
6074,3,3881.90
9251,3,7147.80
8783,3,13326.50
2615,3,4336.20
9600,3,18584.50
7679,3,1534.50
6226,3,2162.60
8230,3,3210.90
8313,3,5603.40
4588,3,7714.30
6860,3,6175.40
8864,3,13678.50
9766,3,17969.60
1962,3,1399.20
8947,3,10914.20
7292,3,4605.70
7646,3,12551.00
3016,3,4216.30
5020,3,2552.00
9099,3,6608.80
9182,3,9508.40
3650,3,4345.00
9151,3,6869.50
6174,3,7781.40
7627,3,6339.30
8161,3,7382.10
5338,3,3630.00
8515,3,9480.90
5806,3,3575.00
2983,3,2703.80
8047,3,10726.10
5775,3,4538.60
3783,3,5150.20
8764,3,3396.80
6409,3,614.90
6492,3,88.00
2299,3,253.00
8496,3,12581.80
8028,3,3009.60
4286,3,1093.40
7192,3,7417.30
3467,3,7668.10
7546,3,2953.50
2097,3,1304.60
6176,3,4713.50
2180,3,486.20
1361,3,468.60
9716,3,6561.50
4184,3,3143.80
3251,3,5056.70
9799,3,22325.60
8315,3,553.30
625,3,3676.20
3334,3,9409.40
8980,3,4468.20
5789,3,5978.50
8498,3,16607.80
8581,3,6890.40
4502,3,468.60
2147,3,4472.60
8664,3,5071.00
4939,3,6003.80
3766,3,1927.20
4203,3,4216.30
9849,3,18608.70
9735,3,12603.80
7914,3,8499.70
3835,3,3247.20
1012,3,4189.90
9450,3,4092.00
8080,3,6340.40
6627,3,5816.80
9533,3,10443.40
9970,3,29889.20
8797,3,6634.10
9348,3,6488.90
6608,3,5041.30
8866,3,13278.10
6126,3,920.70
3968,3,496.10
7496,3,3809.30
2515,3,1388.20
8130,3,7969.50
2681,3,4842.20
9583,3,8693.30
5941,3,3718.00
7477,3,4557.30
6024,3,647.90
7560,3,10347.70
6658,3,2767.60
9267,3,28433.90
2365,3,4760.80
9350,3,13861.10
6610,3,5326.20
2999,3,4429.70
8614,3,2858.90
7161,3,2248.40
7244,3,5215.10
2263,3,4744.30
6425,3,2652.10
2346,3,4103.00
3716,3,3226.30
8697,3,9958.30
4972,3,8578.90
9953,3,23233.10
9134,3,10622.70
9331,3,11068.20
2232,3,1233.10
9217,3,7980.50
2415,3,2524.50
2061,3,854.70
6140,3,1873.30
3868,3,2425.50
4770,3,1677.50
5404,3,4909.30
9483,3,7454.70
3951,3,2780.80
8030,3,4373.60
8113,3,4755.30
9566,3,19250.00
1762,3,1956.90
9649,3,15589.20
8747,3,958.10
8830,3,9302.70
6007,3,1553.20
3298,3,5170.00
9381,3,9758.10
6558,3,1079.10
4269,3,1600.50
8982,3,3203.20
1178,3,5046.80
9065,3,480.70
9699,3,15162.40
1895,3,78.10
9502,3,5590.20
4053,3,3802.70
8329,3,20372.00
8766,3,3312.10
8215,3,8382.00
8512,3,3938.00
5689,3,8955.10
5772,3,2140.60
7028,3,6712.20
8398,3,3971.00
1579,3,4305.40
4953,3,3911.60
7111,3,1607.10
6375,3,738.10
2650,3,1343.10
5556,3,2192.30
7828,3,11337.70
5005,3,6381.10
8265,3,5426.30
8462,3,7580.10
8445,3,5750.80
2291,3,3503.50
9079,3,15571.60
9713,3,15197.60
9402,3,15029.30
3445,3,3821.40
2386,3,3543.10
6071,3,3637.70
9879,3,12783.10
9922,3,24977.70
4967,3,9435.80
5869,3,10690.90
7873,3,2326.50
7448,3,1310.10
1491,3,3494.70
2125,3,1960.20
7614,3,1733.60
6712,3,4580.40
8559,3,10607.30
8191,3,6619.80
6230,3,2018.50
1757,3,1487.20
9136,3,4951.10
3179,3,1412.40
2868,3,3195.50
5183,3,1633.50
4124,3,2467.30
7455,3,2863.30
5494,3,8637.20
6439,3,2402.40
8400,3,4409.90
5069,3,205.70
5660,3,3522.20
9345,3,3782.90
8920,3,4092.00
4447,3,2568.50
4867,3,8712.00
5926,3,3865.40
8241,3,5306.40
7182,3,10767.90
6871,3,9979.20
8127,3,11584.10
3654,3,957.00
8718,3,7592.20
9974,3,17597.80
5501,3,6565.90
8761,3,10595.20
3820,3,7021.30
6446,3,7001.50
3706,3,311.30
6135,3,4515.50
9352,3,15020.50
